Username,User ID,Skill Rating,Title
Chocko_BN,4741148,1557,Beginner
Hivan111,13525805,1557,Beginner
qeorgi,32315321,1557,Beginner
Jheremy_2460,25880986,1557,Beginner
Painkiller300,586459,1557,Beginner
Nakatoru,2243452,1557,Beginner
Shidooooo,13220969,1557,Beginner
KlickSkope,3474610,1557,Beginner
[Samidare],4765848,1557,Beginner
ElvisCocho,8697210,1557,Beginner
damicar00,3600493,1557,Beginner
PokeSky,3617111,1557,Beginner
ilhamsyah849,4679215,1557,Beginner
StellaFox,6796722,1557,Beginner
Mills,7234023,1557,Beginner
OtakugirlElfSoraru,1740002,1556,Beginner
Earlwarwick,1428509,1556,Beginner
[ V01D ],17680871,1556,Beginner
- Dreamer -,4349454,1556,Beginner
[ BORDERLINE ],9903757,1556,Beginner
iMiharu,12594455,1556,Beginner
Hibari215,2064881,1556,Beginner
thomas880104,1870547,1556,Beginner
Chiyu16,11494095,1556,Beginner
SergioE21,24358474,1556,Beginner
fylra,3212633,1556,Beginner
HANHITSI,4893846,1556,Beginner
Hyuniko,17866945,1556,Beginner
[Paw]Saiweis,14858859,1556,Beginner
Osumura,16719237,1556,Beginner
- Batsuko -,4069289,1555,Beginner
Vanitasss,12204714,1555,Beginner
cloudy4u,28075653,1555,Beginner
KaEto KunG,7694083,1555,Beginner
Kazuto_Hitori,9108530,1555,Beginner
Inori Yuzuhira,4490105,1555,Beginner
Capickimotion,7345089,1555,Beginner
Kashiguro,12747196,1555,Beginner
MrMarz,21040862,1555,Beginner
AJ1703,10509387,1555,Beginner
first-light,9038863,1555,Beginner
xD3structorXD,9918354,1555,Beginner
Shukito,10022006,1555,Beginner
FalexF37,15287806,1555,Beginner
BananaCat3,32220321,1555,Beginner
Tianred,15003820,1555,Beginner
deesse du mal,9177774,1554,Beginner
Kyoz,6065850,1554,Beginner
jfer2203,5154060,1554,Beginner
JohnVctor,9998169,1554,Beginner
Zangetsupro,1590360,1554,Beginner
FlowerRose165,9370120,1554,Beginner
Natalie-_-,19279322,1554,Beginner
Yeya,6625504,1554,Beginner
anime si,5194619,1554,Beginner
Chaos_Despair,1938577,1554,Beginner
FF_DucVN,22419965,1554,Beginner
KMPMIKU,9060060,1554,Beginner
GoSeungBeom,12555967,1554,Beginner
Yosumi,16689175,1554,Beginner
CowHax,7415096,1554,Beginner
Flaire,1550106,1554,Beginner
7ambda,5590317,1554,Beginner
Ginky,1859607,1553,Beginner
Syles,15000319,1553,Beginner
HeroRulzxdz,1839971,1553,Beginner
Karegami,4476238,1553,Beginner
TheMaximus09T,9526239,1553,Beginner
Braian-Senpai,8779311,1553,Beginner
Terminus-E S T,2462970,1553,Beginner
Eckron,5164536,1553,Beginner
[Mori],9950105,1553,Beginner
123321258q,25507233,1553,Beginner
lightsout301,11381727,1553,Beginner
tricolour,4320359,1553,Beginner
AnjayMabar123,16257223,1553,Beginner
[- Hana -],7091378,1553,Beginner
mask OMG,12010826,1553,Beginner
Gary Someru,974183,1552,Beginner
XKKKKK,4583515,1552,Beginner
re66,12332795,1552,Beginner
[AirHDHR],4047007,1552,Beginner
pequeeeeeeh,2713619,1552,Beginner
vikcrazy,11025559,1552,Beginner
Axema Vales,14173195,1552,Beginner
xdbrock,7315357,1552,Beginner
Ishmon,440644,1551,Beginner
Ashuwh,3146916,1551,Beginner
latins663662,3185059,1551,Beginner
TheChaot,3945215,1551,Beginner
konohara,16186670,1551,Beginner
Loldieplodocus,4281554,1551,Beginner
pwnerkills,3054508,1551,Beginner
Gurre Gurka,4872039,1551,Beginner
TinTin,2227976,1551,Beginner
hitsugaya230,4372554,1551,Beginner
Daumu,6867582,1551,Beginner
IiiyeahnD,14520490,1551,Beginner
RikiTheHeroPon,17729999,1551,Beginner
moks0n,25205985,1551,Beginner
franconinja,8171677,1551,Beginner
IvanPost,17223692,1551,Beginner
Hypernovaaa,34190088,1551,Beginner
sym,464040,1550,Beginner
poberat,19278946,1550,Beginner
sahdow,1515314,1550,Beginner
MidnightWolf999,3285627,1550,Beginner
[Lewd],3244295,1550,Beginner
VTPHOENIX,6867321,1550,Beginner
Polskipony4,2293347,1550,Beginner
MEGADRAGONFLY,1258873,1550,Beginner
anone_anoneUwU,15751923,1550,Beginner
Bzdish,18099139,1550,Beginner
Toumei Dragon,6673830,1550,Beginner
DashPallvax,16135174,1550,Beginner
philip18702,12397331,1550,Beginner
iammonkeyman,30325545,1550,Beginner
Vasko2o,19577961,1550,Beginner
Exoyo,16684190,1550,Beginner
Caerleon,6281692,1549,Beginner
Luan,1882578,1549,Beginner
Calichy,2501081,1549,Beginner
Jukomu,12116202,1549,Beginner
ElseStand,6647307,1549,Beginner
Max Schradin,3268096,1549,Beginner
LeoCoreGmz,11202181,1549,Beginner
takenashi,2189910,1549,Beginner
KheEst,7694740,1549,Beginner
_lyne,4409083,1549,Beginner
GoSQDawid,13061416,1549,Beginner
Asasyn01,8013323,1549,Beginner
BOU,3534885,1548,Beginner
fullm2006,361228,1548,Beginner
kambal,14810498,1548,Beginner
steve karundeng,5855635,1548,Beginner
258741963,729052,1548,Beginner
Shardgel,2622087,1548,Beginner
noimjolt,23251448,1548,Beginner
robyyua,1686763,1548,Beginner
muweon,19922606,1548,Beginner
L i M i T,3863427,1548,Beginner
leolee,2848288,1548,Beginner
Hakumo Shiro,5179557,1548,Beginner
-Zenony-,5167664,1548,Beginner
Siirius,17897192,1548,Beginner
Dex uwu,12084755,1548,Beginner
F2Delusions,6818626,1548,Beginner
Hana Ichinose,9610760,1548,Beginner
DragonDance992,15383928,1548,Beginner
REBBD,3995905,1547,Beginner
Sayo,2298706,1547,Beginner
siafisa,27785476,1547,Beginner
_Judy_,2489880,1547,Beginner
LSialiotuo,7788458,1547,Beginner
YOUDONTKNOW,1111205,1547,Beginner
anesthesia,9360207,1547,Beginner
aquall,4380072,1547,Beginner
harrykeung,3761172,1547,Beginner
o g,8861374,1547,Beginner
keremaru,11120814,1547,Beginner
trolliutu9,10591554,1547,Beginner
Mafumafu,3076909,1547,Beginner
[MY] Ril,13359872,1547,Beginner
[ S A N D O ],5208115,1547,Beginner
BabysunRyuji,12208253,1547,Beginner
deathordeath,2116623,1546,Beginner
warstape,1133783,1546,Beginner
[KiraRa],5231845,1546,Beginner
Natty Qlia,10195111,1546,Beginner
iNold,2255998,1546,Beginner
kastin_,8376214,1546,Beginner
xRinBTW,25807131,1546,Beginner
RelighTLink,9199069,1546,Beginner
BrJLM,4688958,1546,Beginner
xAzumi,2679950,1546,Beginner
Alepat,1164931,1546,Beginner
zeck_40,11605749,1546,Beginner
Minchi,709545,1546,Beginner
Nicolae_neo37,16283197,1546,Beginner
princealbert10,7804181,1546,Beginner
Knight1126,13036349,1546,Beginner
Seybol,3247276,1546,Beginner
bozzhhenka,3643713,1546,Beginner
- A n l u -,3659139,1546,Beginner
chesebobby94,1192190,1545,Beginner
Miss-Sakura,4157597,1545,Beginner
Plelec,9116518,1545,Beginner
Miyal,293268,1545,Beginner
leo_vl2,20595808,1545,Beginner
Invader ZIM,4250833,1545,Beginner
CTB Amelia1,24575876,1545,Beginner
H2o XUAN,1286556,1545,Beginner
Globule,1839185,1545,Beginner
Haapdeey,1356250,1545,Beginner
NguyenPT,32400299,1545,Beginner
Mousha_Inaba,9047215,1545,Beginner
karen zapata,25502799,1545,Beginner
Meloetia,8712268,1545,Beginner
chrisckc,2839265,1545,Beginner
Ddarkloko,14845139,1545,Beginner
49Leo,11823851,1545,Beginner
EaSy123987,17743746,1544,Beginner
eralfehT,9521509,1544,Beginner
thudai315,8512956,1544,Beginner
Jullyfox,9966676,1544,Beginner
Kdkshi,4113254,1544,Beginner
S i n n y,8515733,1544,Beginner
toilaaidayladau,11356152,1544,Beginner
Kudou Chitose,9936528,1544,Beginner
amarinaivo,18697865,1544,Beginner
juega12345,12881923,1544,Beginner
Digitalis,10490362,1544,Beginner
HappyDizel,28899712,1544,Beginner
xLittleDemonxx,13820105,1544,Beginner
Drymon567,9817384,1544,Beginner
Yuki-Nagato,909020,1543,Beginner
eden6999,10349740,1543,Beginner
OrangeAcika,1931088,1543,Beginner
toro_ro,10743923,1543,Beginner
XHL,3065567,1543,Beginner
NateaCZ,13251104,1543,Beginner
nobii,27583694,1543,Beginner
awoo Awoo,30060621,1543,Beginner
D4rKy,546907,1542,Beginner
SaberFSN,5380432,1542,Beginner
FuryFox804,3440892,1542,Beginner
CarlSon1289,29873886,1542,Beginner
TombRaider12,3503408,1542,Beginner
living death,2754961,1542,Beginner
yGodetZ,10263620,1542,Beginner
TheMack3499,8851745,1542,Beginner
cebola007,22530734,1542,Beginner
EdKillah,18890708,1542,Beginner
Deisuspvp,6349789,1542,Beginner
lawiee,6970500,1542,Beginner
SPF2,2017830,1541,Beginner
TaigaStar,11792392,1541,Beginner
Doble-,4438175,1541,Beginner
finn28,6205975,1541,Beginner
Rivenshi,6627763,1541,Beginner
Zalewa,2298817,1541,Beginner
nojao,1825634,1541,Beginner
Skipik,12759671,1541,Beginner
Chococonuts,15259398,1541,Beginner
natsuminmin,8829621,1541,Beginner
DynamiteCute,15851860,1541,Beginner
Lolcek,7479387,1541,Beginner
Danky,14344720,1541,Beginner
BluBoy,21368709,1541,Beginner
FreezeBlaster,4863639,1541,Beginner
_end,31544899,1540,Beginner
razerback,6480451,1540,Beginner
XxMogencjuszxX,10487849,1540,Beginner
haruyukizz,2571662,1540,Beginner
Sempiternal,8602973,1540,Beginner
Alteration,684700,1540,Beginner
Meister-,1634252,1540,Beginner
Jorge-Sama,7934576,1540,Beginner
T0hka,14642492,1540,Beginner
matyk0,8596945,1540,Beginner
2121977350,13671874,1540,Beginner
misconcept,2960421,1540,Beginner
Aquaria,8244512,1540,Beginner
red ramez x,12928913,1540,Beginner
Aibob,9594814,1540,Beginner
Kachica noob,23952149,1540,Beginner
Dessert,4353711,1540,Beginner
_HyPerChocola_,9688256,1540,Beginner
Lizlv,10360472,1539,Beginner
Shion1284,3515205,1539,Beginner
JerkName,7816644,1539,Beginner
DayIv-r,2044695,1539,Beginner
Triquake,4491764,1539,Beginner
EnderCristal,14068779,1539,Beginner
Poemi,32919040,1539,Beginner
karta11243101,11321150,1539,Beginner
jessi692,4602480,1539,Beginner
satoruweon,21882488,1539,Beginner
nguoi ae mOl,18865467,1539,Beginner
mycakeswat,16898861,1539,Beginner
Icchiyo,4774213,1539,Beginner
- C I D -,18527026,1539,Beginner
Kumatetsu,6023950,1539,Beginner
RyuDin,14631389,1538,Beginner
xJiojo,5919083,1538,Beginner
Shaded Knight,4162082,1538,Beginner
jumaabayaa,18993696,1538,Beginner
LOVE_TNT741_030,10561389,1538,Beginner
[Chaos-kun],4039269,1538,Beginner
404JykzNotFound,1208026,1538,Beginner
FeerUwU,11888784,1538,Beginner
Lisek0369,10702978,1538,Beginner
paladog2546,2347389,1538,Beginner
Shiena,9823378,1538,Beginner
Auredios,14697193,1538,Beginner
Paizuris,33453933,1537,Beginner
Zeriux,529832,1537,Beginner
Aki Evans,456544,1537,Beginner
Kurokimi,16126919,1537,Beginner
flythingy,19212975,1537,Beginner
Saitama,7620134,1537,Beginner
Nicori,18383052,1537,Beginner
Miku_Hatsune96,1141633,1537,Beginner
poorhand,9601098,1537,Beginner
Ark,3865677,1537,Beginner
Matix55,7607748,1537,Beginner
Ulilliel,1726654,1537,Beginner
Broken_645,26113448,1537,Beginner
Listell,1896400,1537,Beginner
mikealex999,4131410,1537,Beginner
zzz Domoro,10304577,1537,Beginner
rikka,17130840,1537,Beginner
Ckc13579,4671071,1536,Beginner
751240,938132,1536,Beginner
reonora_,7151222,1536,Beginner
QGO,5823083,1536,Beginner
O Kawaii Koto,14580256,1536,Beginner
JoelvisC,11495200,1536,Beginner
Anarchyo52,6239250,1536,Beginner
Namia-Kun,11358721,1536,Beginner
ha2110,7155374,1536,Beginner
bigboy123,3327052,1536,Beginner
chirumiru,17285852,1536,Beginner
Pengdoll,6392061,1536,Beginner
clayton,3666350,1536,Beginner
mociej1,7761884,1536,Beginner
SuperMario727,24544406,1536,Special
kyukai,1864731,1535,Beginner
Somatru,2267872,1535,Beginner
Dakzo,6697770,1535,Beginner
Orukaa,987895,1535,Beginner
ikzune,3095217,1535,Beginner
Slyn,2817678,1535,Beginner
liv4cry,16307873,1535,Beginner
JarvisGaming,8601048,1535,Beginner
aico,16783070,1535,Beginner
Kuroroncino,12194009,1535,Beginner
YuliaMeow6,12321562,1535,Beginner
kjuszino,3623805,1535,Beginner
-Airi-,2546340,1534,Beginner
xxxneo,16408672,1534,Beginner
visvahuu,1841641,1534,Beginner
Tzuyufanboy69,12258178,1534,Beginner
EricHakase,9243041,1534,Beginner
yutsu1u,9558257,1534,Beginner
_Dixon_,31478775,1534,Beginner
Majonezo_Play,11249718,1534,Beginner
Frozen Dragon,4190137,1534,Beginner
BaconOnDaMoon,30216443,1534,Beginner
_Juno,16147761,1534,Beginner
Sebazepp,8710685,1534,Beginner
Mister Galarga,25107909,1534,Beginner
El_qlio_inutil,12478917,1533,Beginner
qin,4171424,1533,Beginner
Cangry OP,10170825,1533,Beginner
-RotiLapis-,7166079,1533,Beginner
Nitse,20250107,1533,Beginner
Akani-chan,7429425,1533,Beginner
Gmar,10430117,1533,Beginner
Samuel_Haus,6349820,1533,Beginner
Sukubo,14277331,1533,Beginner
Tettero,6670039,1532,Beginner
Belkaus,4448649,1532,Beginner
YuiGOD,2620674,1532,Beginner
few-,6503790,1532,Beginner
whitekyurem77,3279550,1532,Beginner
Mauricio211,14841458,1532,Beginner
vkrz,17530779,1532,Beginner
DyIan,6474069,1532,Beginner
Dota Kun,5324380,1532,Beginner
WildOne94,3482692,1532,Beginner
Cloe,7990788,1532,Beginner
Ombtrahardie,11483460,1532,Beginner
konyui6789,4172846,1532,Beginner
-Shizuru,5133150,1532,Beginner
Gabs uwu,16906599,1532,Beginner
Small A,2340685,1532,Beginner
these,11357207,1532,Beginner
majunajikan,1995515,1531,Beginner
Wpolo92,33326241,1531,Beginner
knipsa,7985079,1531,Beginner
LKs,150768,1531,Beginner
chinkaka1,4114094,1531,Beginner
Sorio,3898181,1531,Beginner
tyongv,16623738,1531,Beginner
Laender,4687498,1531,Beginner
io3003,765502,1531,Beginner
CakaoMilk,18916273,1531,Beginner
Nekoo_nya,18768229,1531,Beginner
TheJasonGame,8476461,1531,Beginner
Konata,12820926,1531,Beginner
Hkefp,26031324,1531,Beginner
lukinetto,989349,1530,Beginner
Afurika,13435559,1530,Beginner
Thaunder,3745749,1530,Beginner
Light Rampant,11936980,1530,Beginner
hoshinoire,2017477,1530,Beginner
matias-sensei,7306857,1530,Beginner
Kawai San,12476804,1530,Beginner
- Kuncung -,2836280,1530,Beginner
alhashimi sushi,23630520,1530,Beginner
DevLovChez,15625717,1530,Beginner
Genesis-_-,20851689,1530,Beginner
PHILLIPINO,9089270,1530,Beginner
Deon Dreamer,6884773,1530,Beginner
kit_katyey,12926172,1530,Beginner
Shirogane Naoto,20493542,1530,Beginner
q9517534563,1672026,1529,Beginner
Juletta,4181266,1529,Beginner
Loneliness 09kX,1819985,1529,Beginner
Koniki,3905888,1529,Beginner
JustMe69,34193492,1529,Beginner
stevstev,16570116,1529,Beginner
0x523,4099939,1529,Beginner
Yakumo basket,2913931,1529,Beginner
Pandratix,704879,1529,Beginner
radit671,7804661,1529,Beginner
Dino99,849555,1529,Beginner
xxEldronxx,10631504,1529,Beginner
DecembreSucks,11734192,1529,Beginner
Taengz,1623209,1529,Beginner
p[O_HOU]z,9019230,1529,Beginner
Victoria Seras,19647032,1529,Beginner
Mxux,2350836,1529,Beginner
valben,5006718,1529,Beginner
Xakarias,12841672,1528,Beginner
Mwren,9912238,1528,Beginner
Mo0nL1gHt,2250049,1528,Beginner
checking stuff,13925857,1528,Beginner
troke,3133671,1528,Beginner
Squishyporo,7208957,1528,Beginner
Madokinha,4588650,1528,Beginner
Franco119,8197253,1528,Beginner
Clarvex,17066416,1528,Beginner
s a v e m e,24535093,1528,Beginner
Clad,9111330,1528,Beginner
Pamajino,15556344,1528,Beginner
Usata,19186175,1527,Beginner
ailo red,9414007,1527,Beginner
linshingdean,1559329,1527,Beginner
JustMajkiFTW,3570202,1527,Beginner
NurseHyperion,4880672,1527,Beginner
[- Sheyla -],17408732,1527,Beginner
Reallysneaky,19215895,1527,Beginner
The_dubstep,11860970,1527,Beginner
JackDoggo,11897282,1527,Beginner
Fre4D4rk,10862331,1527,Beginner
shotariya,9217846,1527,Beginner
Xukha,17119714,1527,Beginner
AriaViria,2509288,1526,Beginner
Kaibutsu-san,6121960,1526,Beginner
Zam,349699,1526,Beginner
Lauracipri,4016092,1526,Beginner
awadeuwu699,23565768,1526,Beginner
a33248264,7348080,1526,Beginner
Bambuskind,7413742,1526,Beginner
c x r v i,30614011,1526,Beginner
Petushko,7207869,1526,Beginner
checcozzo,1267020,1526,Beginner
DC2_727,17483369,1526,Beginner
Harukoshi,7912322,1526,Beginner
Vello,11660870,1526,Beginner
dream of you,5386795,1525,Beginner
flawed,831912,1525,Beginner
juanglue,8759768,1525,Beginner
Let Snow Go On,8391060,1525,Beginner
CM Animex,9411857,1525,Beginner
Phantonym,14455025,1525,Beginner
kiryuu_desu,9799779,1525,Beginner
Fransonyo,7456167,1525,Beginner
DDiraj,15724623,1525,Beginner
asah1xc,18883473,1525,Beginner
Pyuuni,16453142,1525,Beginner
Goofygast7,13936565,1525,Beginner
Quillfly233,15113388,1525,Beginner
Kilia7,9007949,1525,Beginner
FNixYa,15794744,1525,Beginner
-ClearMen,6345604,1525,Beginner
GrahamPiano,17606676,1525,Beginner
passchooo,6469085,1525,Beginner
Sora1995,1233427,1524,Beginner
Meikyuuiri Tsumi,404314,1524,Beginner
Nacho32v,2317553,1524,Beginner
Rivenlogy,12437071,1524,Beginner
[GB]Sanae,11238501,1524,Beginner
TheD2R,10677044,1524,Beginner
Rhuvawn,13720422,1524,Beginner
Ranger442,7515949,1524,Beginner
WNDTT,16710209,1524,Beginner
katoumi,16954810,1524,Beginner
Kinshra,15001978,1524,Beginner
darkflightdream,28570994,1524,Beginner
SAOkyy,4269749,1524,Beginner
-Kiro-,10893243,1523,Beginner
Otaku_MQ,2650135,1523,Beginner
fuko_shooter_baka,1656504,1523,Beginner
rainbowcat1,7414971,1523,Beginner
Verloren_,3316531,1523,Beginner
Kuru uwu,18703956,1523,Beginner
zagalo123,14647870,1523,Beginner
SnnowFrost,4628084,1523,Beginner
Easytitle,8776538,1523,Beginner
Viandanesh,7546843,1523,Beginner
albaniaxpompa12,19847029,1523,Beginner
konexiak1,17435793,1523,Beginner
baanqtan,4023959,1522,Beginner
francy0101,1965861,1522,Beginner
Connor231,14376798,1522,Beginner
troy236,9534378,1522,Beginner
4207b,12565238,1522,Beginner
Leost,8440864,1522,Beginner
EinChrissi,29811164,1522,Beginner
Wicho,6692950,1522,Beginner
asdfmovi,6804354,1522,Beginner
Crestallia,988367,1522,Beginner
SwaggyMcSwag,15157407,1522,Beginner
Takahiroshi,6228864,1522,Beginner
dkp8fe,9387883,1522,Beginner
mysterfish,8824190,1522,Beginner
phunhop,18178953,1522,Beginner
jesus-ctr1,4843974,1522,Beginner
qxxmajsterxxp,10265578,1522,Beginner
victrcheeseball,9529392,1522,Beginner
kolicho,1845195,1521,Beginner
Tasikani,317223,1521,Beginner
EleWand5,917729,1521,Beginner
Cyber_Mecha,2036930,1521,Beginner
Mykaterasu,4110225,1521,Beginner
francokurosaki,1911629,1521,Beginner
Greninja,8579186,1521,Beginner
Hiuki,17232017,1521,Beginner
Wagashi,1979633,1520,Beginner
Eduardolalo,3076551,1520,Beginner
Neko-awa,17106008,1520,Beginner
-ABBB-,7390830,1520,Beginner
Cohander,7997784,1520,Beginner
Muryo,15676896,1520,Beginner
spitz,2648202,1520,Beginner
BoJack Horseman,9410852,1520,Beginner
GODNAO,31327111,1520,Beginner
Xhym,11885756,1520,Beginner
PrincesaPikacha,6377570,1520,Beginner
GrappY,10665794,1520,Beginner
TimeAndSpaceOuO,11284150,1520,Beginner
Sizuku,3108821,1520,Beginner
mikii_chan,12117594,1519,Beginner
Gangganma,440114,1519,Beginner
Bearies,17187281,1519,Beginner
Birthday Brony,2931349,1519,Beginner
kiserlodski,3921087,1519,Beginner
Ayako-sama,14300580,1519,Beginner
Lenocke,25973476,1519,Beginner
HarddS,2389346,1519,Beginner
mezuri,12022706,1519,Beginner
overhide,18497493,1519,Beginner
RoseVelt,30810019,1519,Beginner
Lubna,17560269,1519,Beginner
vtygrunch,3181467,1519,Beginner
Martinplior,8840177,1519,Beginner
FallenHeaven,223182,1518,Beginner
torridblock,9465465,1518,Beginner
whynotbuild,11930684,1518,Beginner
XilisTefshi,30150451,1518,Beginner
RED_96,10953151,1518,Beginner
Mangafan204,579466,1518,Beginner
mrper,6155546,1518,Beginner
sutasapphire,5137060,1518,Beginner
nhathuy010,14248998,1518,Beginner
biggestninofan,35703074,1518,Beginner
CPY,25072885,1518,Beginner
JuanitoGAMER123,28730170,1518,Beginner
TotorPotate 15,26547026,1518,Beginner
Raul26,12752976,1518,Beginner
EverstonePiplup,17864041,1518,Beginner
Filunovic,7328330,1518,Beginner
-Patapon8-,4962579,1518,Beginner
NicoSuke,10345136,1518,Beginner
Dibbbz,829125,1517,Beginner
selu_cookie,2514521,1517,Beginner
Shinseyeon,18172468,1517,Beginner
WitherTea,24205821,1517,Beginner
[- Nishi -],3992582,1517,Beginner
- Jade -,8950502,1517,Beginner
Paz,3386059,1517,Beginner
Duane181,11193852,1517,Beginner
KettesAkna,5113645,1517,Beginner
Tetsun,723845,1516,Beginner
Trew,1245012,1516,Beginner
shto it,24004495,1516,Beginner
e1242656,1122221,1516,Beginner
star-,6464030,1516,Beginner
yunene,16421231,1516,Beginner
-RUN-SMILES-,10026303,1516,Beginner
ako122,7577901,1516,Beginner
devilsadvocate,24101508,1516,Beginner
sanalika1122,3858615,1516,Beginner
katalinhe,7887730,1516,Beginner
shdewz,10000899,1516,Beginner
dem72,9644225,1516,Beginner
sniegiukas,6646402,1516,Beginner
justll,13409055,1516,Beginner
dungbylat,19613580,1516,Beginner
Sayuri-Hime,974627,1515,Beginner
mariusz1450,464124,1515,Beginner
Tare308,1519885,1515,Beginner
Kakugen,9005061,1515,Beginner
SerialOverwork,15740316,1515,Beginner
Katagiri Hari,25844760,1515,Beginner
Tsukasa X Nasa,22772653,1515,Beginner
pinkdreams,2327257,1515,Beginner
ZxKirara,8442415,1515,Beginner
Gonya_,4942030,1515,Beginner
NeuGeumMe,10847786,1515,Beginner
gay rats,16394541,1515,Beginner
macanek,14299565,1515,Beginner
Spaddel,204657,1514,Beginner
[-Alex-],5316708,1514,Beginner
SonJosh,3373175,1514,Beginner
Fourd444,5416336,1514,Beginner
First,3118829,1514,Beginner
yuker471,8412438,1514,Beginner
firsw,9918331,1514,Beginner
someone_blind,6281494,1514,Beginner
Nymphe,10507407,1514,Beginner
naliem,3252709,1514,Beginner
Usie,16162078,1514,Beginner
wixoa,12282108,1514,Beginner
Spectra Euthium,29528577,1514,Beginner
C2MKA73,2576230,1513,Beginner
Cnolii,11246834,1513,Beginner
RcSSailShiro11,8843487,1513,Beginner
Kasamune,7978375,1513,Beginner
Blackstar_0914,4922068,1513,Beginner
Froil2,13320640,1513,Beginner
Arcmae,5254718,1513,Beginner
Den CrazyCat,13048101,1513,Beginner
Regi,4881593,1513,Beginner
Charles LecIerc,4904410,1513,Beginner
Joacox321,16242835,1513,Beginner
Zhenyama,31134400,1513,Beginner
Sepia999,1108304,1512,Beginner
748,3325282,1512,Beginner
Elemental_Fenix,1047972,1512,Beginner
IrohaNiho,10445939,1512,Beginner
Beates,5188811,1512,Beginner
Creeper543,10236169,1512,Beginner
Niemczek,14150524,1512,Beginner
chemical1125,8610855,1512,Beginner
Crabatron 3000,6147186,1512,Beginner
SlenderH,3738253,1512,Beginner
gimly32,3448993,1512,Beginner
hitlea_artch,17282711,1512,Beginner
God Ursin Il,18205677,1512,Beginner
